State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,FAIZABAD,2011,Kharif     ,Rice,99295,236719
Uttar Pradesh,FAIZABAD,2011,Kharif     ,Sesamum,33,7
Uttar Pradesh,FAIZABAD,2011,Kharif     ,Small millets,1,1
Uttar Pradesh,FAIZABAD,2011,Kharif     ,Sugarcane,20811,1226434
Uttar Pradesh,FAIZABAD,2011,Kharif     ,Sweet potato,332,4314
Uttar Pradesh,FAIZABAD,2011,Kharif     ,Urad,1712,912
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Barley,204,534
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Coriander,78,43
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Garlic,151,780
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Gram,1524,2094
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Linseed,16,7
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Maize,61,145
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Masoor,1826,1303
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Onion,128,2928
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Peas & beans (Pulses),2815,3046
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Potato,4290,104477
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Rapeseed &Mustard,3612,2412
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Wheat,109023,322926
Uttar Pradesh,FAIZABAD,2011,Summer     ,Maize,1332,2202
Uttar Pradesh,FAIZABAD,2011,Summer     ,Moong(Green Gram),482,240
Uttar Pradesh,FAIZABAD,2011,Summer     ,Onion,166,1034
Uttar Pradesh,FAIZABAD,2011,Summer     ,Sunflower,56,95
Uttar Pradesh,FAIZABAD,2011,Summer     ,Urad,1823,1072
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Arhar/Tur,1120,1501
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Bajra,4224,5104
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Dry chillies,111,92
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Groundnut,788,789
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Guar seed,16,13
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Jowar,855,1052
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Maize,31539,72161
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Moong(Green Gram),107,45
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Rice,14915,33469
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Sannhamp,3,1
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Sesamum,1988,509
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Sugarcane,7000,437416
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Sweet potato,1038,13488
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Urad,785,545
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Barley,316,1013
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Coriander,10,5
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Garlic,262,1354
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Gram,726,1117
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Maize,86,205
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Masoor,1125,963
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Onion,310,7091
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Peas & beans (Pulses),786,1206
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Potato,32203,662963
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Rapeseed &Mustard,6715,9038
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Tobacco,6738,29802
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Wheat,74481,282655
Uttar Pradesh,FARRUKHABAD,2011,Summer     ,Maize,333,550
Uttar Pradesh,FARRUKHABAD,2011,Summer     ,Moong(Green Gram),642,435
Uttar Pradesh,FARRUKHABAD,2011,Summer     ,Onion,490,6942
Uttar Pradesh,FARRUKHABAD,2011,Summer     ,Sunflower,1459,2489
Uttar Pradesh,FARRUKHABAD,2011,Summer     ,Tobacco,183,565
Uttar Pradesh,FARRUKHABAD,2011,Summer     ,Urad,1304,1108
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Arhar/Tur,18283,19231
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Bajra,7023,7182
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Dry chillies,2301,1910
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Groundnut,297,297
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Guar seed,4,3
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Jowar,9212,15643
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Maize,251,251
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Moong(Green Gram),876,371
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Rice,77736,182446
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Sannhamp,36,10
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Sesamum,10883,2797
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Sugarcane,6428,359165
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Sweet potato,1198,15567
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Urad,7103,4525
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Barley,4052,3958
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Coriander,485,269
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Garlic,819,4232
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Gram,42921,57018
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Linseed,143,63
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Maize,8,19
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Masoor,1233,899
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Onion,1194,27313
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Peas & beans (Pulses),1673,1970
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Potato,8448,184876
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Rapeseed &Mustard,14989,14150
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Turmeric,34,96
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Wheat,169259,554352
Uttar Pradesh,FATEHPUR,2011,Summer     ,Maize,12,20
Uttar Pradesh,FATEHPUR,2011,Summer     ,Moong(Green Gram),3481,3618
Uttar Pradesh,FATEHPUR,2011,Summer     ,Onion,108,1170
Uttar Pradesh,FATEHPUR,2011,Summer     ,Sunflower,2,3
Uttar Pradesh,FATEHPUR,2011,Summer     ,Tobacco,4,12
Uttar Pradesh,FATEHPUR,2011,Summer     ,Urad,477,459
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Arhar/Tur,1084,955
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Bajra,59603,133351
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Cotton(lint),6,2
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Dry chillies,1512,1255
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Groundnut,32,32
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Guar seed,210,172
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Jowar,2458,1896
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Maize,7624,21889
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Moong(Green Gram),132,56
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Rice,25410,72164
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Sesamum,1296,281
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Sugarcane,92,4368
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Sweet potato,187,2430
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Urad,409,274
Uttar Pradesh,FIROZABAD,2011,Rabi       ,Barley,7155,23677
Uttar Pradesh,FIROZABAD,2011,Rabi       ,Coriander,20,11
Uttar Pradesh,FIROZABAD,2011,Rabi       ,Garlic,3963,20481
Uttar Pradesh,FIROZABAD,2011,Rabi       ,Gram,390,607
Uttar Pradesh,FIROZABAD,2011,Rabi       ,Masoor,31,60
Uttar Pradesh,FIROZABAD,2011,Rabi       ,Onion,43,984
Uttar Pradesh,FIROZABAD,2011,Rabi       ,Peas & beans (Pulses),254,420
Uttar Pradesh,FIROZABAD,2011,Rabi       ,Potato,47730,1256824
Uttar Pradesh,FIROZABAD,2011,Rabi       ,Rapeseed &Mustard,8866,12835
Uttar Pradesh,FIROZABAD,2011,Rabi       ,Wheat,104278,376548
Uttar Pradesh,FIROZABAD,2011,Summer     ,Maize,651,1076
Uttar Pradesh,FIROZABAD,2011,Summer     ,Moong(Green Gram),973,665
Uttar Pradesh,FIROZABAD,2011,Summer     ,Onion,177,2068
Uttar Pradesh,FIROZABAD,2011,Summer     ,Sunflower,39,67
Uttar Pradesh,FIROZABAD,2011,Summer     ,Tobacco,1,3
Uttar Pradesh,FIROZABAD,2011,Summer     ,Urad,907,1281
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,Arhar/Tur,1070,881
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,Bajra,1427,2026
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,Dry chillies,1,1
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,Maize,1043,2253
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,Moong(Green Gram),4,2
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,Rice,22276,49809
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,Sugarcane,2033,128312
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,Sweet potato,13,169
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,Urad,5,3
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Rabi       ,Barley,2243,8618
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Rabi       ,Coriander,24,13
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Rabi       ,Masoor,94,83
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Rabi       ,Onion,65,1487
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Rabi       ,Peas & beans (Pulses),61,87
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Rabi       ,Potato,140,3113
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Rabi       ,Rapeseed &Mustard,762,891
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Rabi       ,Wheat,54549,204668
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Summer     ,Moong(Green Gram),429,338
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Summer     ,Onion,11,119
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Summer     ,Urad,82,54
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Arhar/Tur,1813,1266
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Bajra,280,524
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Dry chillies,74,61
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Jowar,4,3
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Maize,1490,3285
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Moong(Green Gram),61,26
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Rice,29971,81731
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Sugarcane,61150,3747761
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Sweet potato,17,221
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Urad,829,555
Uttar Pradesh,GHAZIABAD,2011,Rabi       ,Barley,425,1633
Uttar Pradesh,GHAZIABAD,2011,Rabi       ,Coriander,20,10
Uttar Pradesh,GHAZIABAD,2011,Rabi       ,Garlic,3,15
Uttar Pradesh,GHAZIABAD,2011,Rabi       ,Masoor,261,230
Uttar Pradesh,GHAZIABAD,2011,Rabi       ,Onion,14,320
Uttar Pradesh,GHAZIABAD,2011,Rabi       ,Peas & beans (Pulses),2,3
Uttar Pradesh,GHAZIABAD,2011,Rabi       ,Potato,4904,120800
Uttar Pradesh,GHAZIABAD,2011,Rabi       ,Rapeseed &Mustard,3015,3524
Uttar Pradesh,GHAZIABAD,2011,Rabi       ,Wheat,75491,329594
Uttar Pradesh,GHAZIABAD,2011,Summer     ,Maize,96,159
Uttar Pradesh,GHAZIABAD,2011,Summer     ,Moong(Green Gram),156,123
Uttar Pradesh,GHAZIABAD,2011,Summer     ,Onion,41,444
Uttar Pradesh,GHAZIABAD,2011,Summer     ,Urad,84,56
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Arhar/Tur,5928,5500
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Bajra,11325,17345
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Dry chillies,615,510
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Dry ginger,1,3
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Groundnut,53,53
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Guar seed,16,13
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Jowar,2878,3047
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Maize,586,855
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Moong(Green Gram),88,37
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Rice,154085,336830
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Sannhamp,9,3
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Sesamum,43,9
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Sugarcane,7530,345808
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Sweet potato,4,52
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Urad,590,395
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Barley,6678,13761
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Coriander,14,8
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Garlic,10,52
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Gram,4218,5213
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Maize,19,45
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Masoor,10770,11965
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Onion,551,12604
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Peas & beans (Pulses),3687,6460
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Potato,8141,151276
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Rapeseed &Mustard,431,592
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Turmeric,2,6
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Wheat,173018,486392
Uttar Pradesh,GHAZIPUR,2011,Summer     ,Maize,47,78
Uttar Pradesh,GHAZIPUR,2011,Summer     ,Moong(Green Gram),265,208
Uttar Pradesh,GHAZIPUR,2011,Summer     ,Onion,446,7301
Uttar Pradesh,GHAZIPUR,2011,Summer     ,Sunflower,23,39
Uttar Pradesh,GHAZIPUR,2011,Summer     ,Urad,687,583
Uttar Pradesh,GONDA,2011,Kharif     ,Arhar/Tur,5198,2043
Uttar Pradesh,GONDA,2011,Kharif     ,Dry chillies,52,43
Uttar Pradesh,GONDA,2011,Kharif     ,Dry ginger,1,3
Uttar Pradesh,GONDA,2011,Kharif     ,Groundnut,26,26
Uttar Pradesh,GONDA,2011,Kharif     ,Guar seed,23,19
Uttar Pradesh,GONDA,2011,Kharif     ,Maize,52673,56729
Uttar Pradesh,GONDA,2011,Kharif     ,Moong(Green Gram),11,5
Uttar Pradesh,GONDA,2011,Kharif     ,Rice,121429,279651
Uttar Pradesh,GONDA,2011,Kharif     ,Sesamum,137,30
Uttar Pradesh,GONDA,2011,Kharif     ,Sugarcane,71422,4346457
Uttar Pradesh,GONDA,2011,Kharif     ,Sweet potato,89,1156
Uttar Pradesh,GONDA,2011,Kharif     ,Urad,321,215
Uttar Pradesh,GONDA,2011,Rabi       ,Barley,599,1609
Uttar Pradesh,GONDA,2011,Rabi       ,Coriander,8,5
Uttar Pradesh,GONDA,2011,Rabi       ,Garlic,54,279
Uttar Pradesh,GONDA,2011,Rabi       ,Gram,719,849
Uttar Pradesh,GONDA,2011,Rabi       ,Linseed,22,10
Uttar Pradesh,GONDA,2011,Rabi       ,Maize,612,1367
Uttar Pradesh,GONDA,2011,Rabi       ,Masoor,14012,10901
Uttar Pradesh,GONDA,2011,Rabi       ,Onion,176,4026
Uttar Pradesh,GONDA,2011,Rabi       ,Peas & beans (Pulses),3159,4523
Uttar Pradesh,GONDA,2011,Rabi       ,Potato,3240,71543
Uttar Pradesh,GONDA,2011,Rabi       ,Rapeseed &Mustard,7643,5410
Uttar Pradesh,GONDA,2011,Rabi       ,Tobacco,1519,6348
Uttar Pradesh,GONDA,2011,Rabi       ,Wheat,160915,483550
Uttar Pradesh,GONDA,2011,Summer     ,Banana,10,437
Uttar Pradesh,GONDA,2011,Summer     ,Maize,2411,3985
Uttar Pradesh,GONDA,2011,Summer     ,Moong(Green Gram),26,22
Uttar Pradesh,GONDA,2011,Summer     ,Onion,581,5324
Uttar Pradesh,GONDA,2011,Summer     ,Urad,386,256
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Arhar/Tur,3522,2879
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Bajra,22,45
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Dry chillies,3,2
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Dry ginger,1,3
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Groundnut,3540,5154
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Guar seed,18,15
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Maize,2576,2764
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Moong(Green Gram),7,3
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Rice,152103,332041
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Sesamum,246,53
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Small millets,6,6
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Sugarcane,2839,164310
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Sweet potato,13,169
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Urad,45,30
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Barley,1609,4413
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Coriander,16,9
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Garlic,26,134
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Gram,472,510
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Linseed,29,13
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Maize,88,236
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Masoor,1294,845
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Onion,43,984
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Peas & beans (Pulses),2142,2318
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Potato,4474,69521
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Rapeseed &Mustard,3071,2153
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Wheat,188998,578523
Uttar Pradesh,GORAKHPUR,2011,Summer     ,Banana,667,29141
Uttar Pradesh,GORAKHPUR,2011,Summer     ,Maize,273,451
Uttar Pradesh,GORAKHPUR,2011,Summer     ,Moong(Green Gram),65,55
Uttar Pradesh,GORAKHPUR,2011,Summer     ,Onion,138,1495
Uttar Pradesh,GORAKHPUR,2011,Summer     ,Rice,147,321
Uttar Pradesh,GORAKHPUR,2011,Summer     ,Urad,8,5
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Arhar/Tur,17537,18628
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Bajra,393,329
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Dry chillies,38,32
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Groundnut,136,116
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Guar seed,4,3
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Jowar,19213,18902
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Maize,6,7
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Moong(Green Gram),4232,1435
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Rice,76,119
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Sannhamp,322,88
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Sesamum,35006,5636
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Small millets,29,30
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Soyabean,13,16
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Sugarcane,2925,140707
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Sweet potato,3,39
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Urad,15542,5486
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Barley,2198,4788
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Coriander,117,65
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Garlic,5,26
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Gram,72163,72079
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Linseed,4340,1858
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Masoor,51784,32054
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Onion,318,7274
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Peas & beans (Pulses),9234,9788
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Potato,62,1369
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Rapeseed &Mustard,11345,8940
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Tobacco,6,31
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Wheat,91427,265718
Uttar Pradesh,HAMIRPUR,2011,Summer     ,Maize,2,3
Uttar Pradesh,HAMIRPUR,2011,Summer     ,Moong(Green Gram),24,20
Uttar Pradesh,HAMIRPUR,2011,Summer     ,Onion,26,282
Uttar Pradesh,HARDOI,2011,Kharif     ,Arhar/Tur,1729,1550
Uttar Pradesh,HARDOI,2011,Kharif     ,Bajra,3546,3462
Uttar Pradesh,HARDOI,2011,Kharif     ,Dry chillies,351,291
Uttar Pradesh,HARDOI,2011,Kharif     ,Groundnut,8034,7014
Uttar Pradesh,HARDOI,2011,Kharif     ,Guar seed,19,16
Uttar Pradesh,HARDOI,2011,Kharif     ,Jowar,5969,4366
Uttar Pradesh,HARDOI,2011,Kharif     ,Maize,39781,53346
Uttar Pradesh,HARDOI,2011,Kharif     ,Moong(Green Gram),218,92
Uttar Pradesh,HARDOI,2011,Kharif     ,Rice,152396,342586
Uttar Pradesh,HARDOI,2011,Kharif     ,Sesamum,22354,4068
Uttar Pradesh,HARDOI,2011,Kharif     ,Sugarcane,31481,1775906
Uttar Pradesh,HARDOI,2011,Kharif     ,Sweet potato,891,11577
Uttar Pradesh,HARDOI,2011,Kharif     ,Urad,22854,12935
Uttar Pradesh,HARDOI,2011,Rabi       ,Barley,1724,3988
Uttar Pradesh,HARDOI,2011,Rabi       ,Coriander,110,61
Uttar Pradesh,HARDOI,2011,Rabi       ,Garlic,218,1127
Uttar Pradesh,HARDOI,2011,Rabi       ,Gram,583,750
Uttar Pradesh,HARDOI,2011,Rabi       ,Linseed,15,7
Uttar Pradesh,HARDOI,2011,Rabi       ,Maize,121,289
Uttar Pradesh,HARDOI,2011,Rabi       ,Masoor,8840,8283
Uttar Pradesh,HARDOI,2011,Rabi       ,Onion,164,3751
Uttar Pradesh,HARDOI,2011,Rabi       ,Peas & beans (Pulses),1222,1322
Uttar Pradesh,HARDOI,2011,Rabi       ,Potato,10973,196417
Uttar Pradesh,HARDOI,2011,Rabi       ,Rapeseed &Mustard,13479,12649
Uttar Pradesh,HARDOI,2011,Rabi       ,Tobacco,38,198
Uttar Pradesh,HARDOI,2011,Rabi       ,Turmeric,2,6
Uttar Pradesh,HARDOI,2011,Rabi       ,Wheat,327969,1176241
Uttar Pradesh,HARDOI,2011,Summer     ,Banana,9,393
Uttar Pradesh,HARDOI,2011,Summer     ,Maize,560,926
Uttar Pradesh,HARDOI,2011,Summer     ,Moong(Green Gram),112,58
Uttar Pradesh,HARDOI,2011,Summer     ,Onion,403,4597
Uttar Pradesh,HARDOI,2011,Summer     ,Rice,1,2
Uttar Pradesh,HARDOI,2011,Summer     ,Sunflower,70,120
Uttar Pradesh,HARDOI,2011,Summer     ,Urad,3274,2213
Uttar Pradesh,HATHRAS,2011,Kharif     ,Arhar/Tur,4046,3559
Uttar Pradesh,HATHRAS,2011,Kharif     ,Bajra,43593,79252
Uttar Pradesh,HATHRAS,2011,Kharif     ,Cotton(lint),613,125
Uttar Pradesh,HATHRAS,2011,Kharif     ,Dry chillies,183,152
Uttar Pradesh,HATHRAS,2011,Kharif     ,Groundnut,12,12
Uttar Pradesh,HATHRAS,2011,Kharif     ,Guar seed,35,29
Uttar Pradesh,HATHRAS,2011,Kharif     ,Maize,3433,7539
Uttar Pradesh,HATHRAS,2011,Kharif     ,Moong(Green Gram),72,42
Uttar Pradesh,HATHRAS,2011,Kharif     ,Rice,18259,38472
Uttar Pradesh,HATHRAS,2011,Kharif     ,Sesamum,126,27
Uttar Pradesh,HATHRAS,2011,Kharif     ,Sugarcane,223,13040
Uttar Pradesh,HATHRAS,2011,Kharif     ,Sweet potato,82,1066
Uttar Pradesh,HATHRAS,2011,Kharif     ,Urad,135,90
Uttar Pradesh,HATHRAS,2011,Rabi       ,Barley,2535,8540
Uttar Pradesh,HATHRAS,2011,Rabi       ,Coriander,54,30
Uttar Pradesh,HATHRAS,2011,Rabi       ,Garlic,249,1287
Uttar Pradesh,HATHRAS,2011,Rabi       ,Gram,16,19
Uttar Pradesh,HATHRAS,2011,Rabi       ,Masoor,673,1297
Uttar Pradesh,HATHRAS,2011,Rabi       ,Onion,19,435
Uttar Pradesh,HATHRAS,2011,Rabi       ,Peas & beans (Pulses),72,103
Uttar Pradesh,HATHRAS,2011,Rabi       ,Potato,43577,972421
Uttar Pradesh,HATHRAS,2011,Rabi       ,Rapeseed &Mustard,9339,12398
Uttar Pradesh,HATHRAS,2011,Rabi       ,Wheat,86515,290777
Uttar Pradesh,HATHRAS,2011,Summer     ,Banana,1,44
Uttar Pradesh,HATHRAS,2011,Summer     ,Maize,161,266
Uttar Pradesh,HATHRAS,2011,Summer     ,Moong(Green Gram),1168,1058
Uttar Pradesh,HATHRAS,2011,Summer     ,Onion,87,942
Uttar Pradesh,HATHRAS,2011,Summer     ,Sunflower,16,28
Uttar Pradesh,HATHRAS,2011,Summer     ,Urad,35,31
Uttar Pradesh,JALAUN,2011,Kharif     ,Arhar/Tur,4575,5072
Uttar Pradesh,JALAUN,2011,Kharif     ,Bajra,9902,9488
Uttar Pradesh,JALAUN,2011,Kharif     ,Dry chillies,37,31
Uttar Pradesh,JALAUN,2011,Kharif     ,Groundnut,2,2
Uttar Pradesh,JALAUN,2011,Kharif     ,Guar seed,47,38
Uttar Pradesh,JALAUN,2011,Kharif     ,Jowar,5243,5738
Uttar Pradesh,JALAUN,2011,Kharif     ,Maize,4,5
